# ell tt ee te bb
5.370000000000000000e+02 5.639660622923327316e-02 1.565281121398526233e-04 -3.312852785827290528e-04 1.506628708019932866e-06
5.380000000000000000e+02 5.618169917231694011e-02 1.572740752388654840e-04 -3.027064378603574264e-04 1.504900041810575192e-06
5.390000000000000000e+02 5.596319084023299723e-02 1.581243421238058674e-04 -2.744499561330436847e-04 1.503148160663888601e-06
5.400000000000000000e+02 5.574080611053327389e-02 1.590778554323576076e-04 -2.465266312265964959e-04 1.501372947072680879e-06
5.410000000000000000e+02 5.551507008579476682e-02 1.601337294668050146e-04 -2.189486716541669134e-04 1.499574289654316032e-06
5.420000000000000000e+02 5.528586607298693889e-02 1.612906128132759499e-04 -1.917296701807826888e-04 1.497752082949094604e-06
5.430000000000000000e+02 5.505307936054983781e-02 1.625473290599543886e-04 -1.648803117213884820e-04 1.495906227460263705e-06
5.440000000000000000e+02 5.481706945180181423e-02 1.639027163320401026e-04 -1.384120469632924965e-04 1.494036629934519808e-06
5.450000000000000000e+02 5.457787711662438063e-02 1.653549997940268813e-04 -1.123350390103993092e-04 1.492143203863620597e-06
5.460000000000000000e+02 5.433538644108170529e-02 1.669032095096751635e-04 -8.665943683693476027e-05 1.490225870190527327e-06
5.470000000000000000e+02 5.408979476683335730e-02 1.685456089116696009e-04 -6.139553108331843997e-05 1.488284558191339555e-06
5.480000000000000000e+02 5.384114154021224508e-02 1.702795537888646604e-04 -3.655282051136019532e-05 1.486319206498302140e-06
5.490000000000000000e+02 5.358946570470090459e-02 1.721070736741540550e-04 -1.214146382504421860e-05 1.484329764222514809e-06
5.500000000000000000e+02 5.333480566726266081e-02 1.740224662336600726e-04 1.182919547955560912e-05 1.482316192134690790e-06
5.510000000000000000e+02 5.307750617646901647e-02 1.760277828109342254e-04 3.534923333022219863e-05 1.480278463861889218e-06
5.520000000000000000e+02 5.281729545084295346e-02 1.781189265710751604e-04 5.840889850292601263e-05 1.478216567050498991e-06
5.530000000000000000e+02 5.255451536236466215e-02 1.802949010722431928e-04 8.099846882888985346e-05 1.476130504456301994e-06
5.540000000000000000e+02 5.228935104787127419e-02 1.825547219764922090e-04 1.031086642126104527e-04 1.474020294917111921e-06
5.550000000000000000e+02 5.202168232136519105e-02 1.848959054895000283e-04 1.247299038685177836e-04 1.471885974174525832e-06
5.560000000000000000e+02 5.175154125641963365e-02 1.873175095857044668e-04 1.458529146411626930e-04 1.469727595511545356e-06
5.570000000000000000e+02 5.147940979437743564e-02 1.898171031670408575e-04 1.664700771511442212e-04 1.467545230184043839e-06
5.580000000000000000e+02 5.120501463008678145e-02 1.923937854269437654e-04 1.865718051712433314e-04 1.465338967619485992e-06
5.590000000000000000e+02 5.092853345658621134e-02 1.950451767149315608e-04 2.061532902409433834e-04 1.463108915417484605e-06
5.600000000000000000e+02 5.064999268669936883e-02 1.977704162750886982e-04 2.252068398376936773e-04 1.460855199048613624e-06
5.610000000000000000e+02 5.036971426362643611e-02 2.005656942070292248e-04 2.437248894243532183e-04 1.458577961391957393e-06
5.620000000000000000e+02 5.008742535935324647e-02 2.034316794705557318e-04 2.617044257288865246e-04 1.456277362030049739e-06
5.630000000000000000e+02 4.980344483791194349e-02 2.063646213306858811e-04 2.791351471498380670e-04 1.453953576358144927e-06
5.640000000000000000e+02 4.951794048650605407e-02 2.093637509216471912e-04 2.960127748992811463e-04 1.451606794535314741e-06
5.650000000000000000e+02 4.923063979460388928e-02 2.124268502092370675e-04 3.123331090032238524e-04 1.449237220307639984e-06
5.660000000000000000e+02 4.894185579595255325e-02 2.155531862643740972e-04 3.280920270165705557e-04 1.446845069743456880e-06
5.670000000000000000e+02 4.865175218873423607e-02 2.187376882292337108e-04 3.432825842975290183e-04 1.444430569917611673e-06
5.680000000000000000e+02 4.836020155760508560e-02 2.219811325793225759e-04 3.579022844819660363e-04 1.441993957594366531e-06
5.690000000000000000e+02 4.806736613228561328e-02 2.252814063174069122e-04 3.719472454443362641e-04 1.439535477941924132e-06
5.700000000000000000e+02 4.777326253648338239e-02 2.286349915266973560e-04 3.854136576641054978e-04 1.437055383322811045e-06
5.710000000000000000e+02 4.747805015004161189e-02 2.320412771062334636e-04 3.982963540761230454e-04 1.434553932196583179e-06
5.720000000000000000e+02 4.718188622903652513e-02 2.354968120817266762e-04 4.105959540922079435e-04 1.432031388165939205e-06
5.730000000000000000e+02 4.688478403623237700e-02 2.390010314136916053e-04 4.223074103975740724e-04 1.429488019194333166e-06
5.740000000000000000e+02 4.658675675479522632e-02 2.425519636001090501e-04 4.334314204801695812e-04 1.426924097013321612e-06
5.750000000000000000e+02 4.628824025705439993e-02 2.461462551472498833e-04 4.439672809286672375e-04 1.424339896734733691e-06
5.760000000000000000e+02 4.598896229523019574e-02 2.497834077091764279e-04 4.539129115338613046e-04 1.421735696672501572e-06
5.770000000000000000e+02 4.568935426612605322e-02 2.534601331306903936e-04 4.632663027465916232e-04 1.419111778372053767e-06
5.780000000000000000e+02 4.538928406660970583e-02 2.571745920625567922e-04 4.720255869465506018e-04 1.416468426839372314e-06
5.790000000000000000e+02 4.508889947429321060e-02 2.609263628845758247e-04 4.801931331625792316e-04 1.413805930951178227e-06
5.800000000000000000e+02 4.478834623847470497e-02 2.647108751455484006e-04 4.877671396857629097e-04 1.411124584026325947e-06
5.810000000000000000e+02 4.448776808084650702e-02 2.685277627545598297e-04 4.947458462535533376e-04 1.408424684525673841e-06
5.820000000000000000e+02 4.418716913893844939e-02 2.723739144078985916e-04 5.011289087544592603e-04 1.405706536853250526e-06
5.830000000000000000e+02 4.388655340682923178e-02 2.762476332695435475e-04 5.069173748093403148e-04 1.402970452217140622e-06
5.840000000000000000e+02 4.358619794548485027e-02 2.801486130661470851e-04 5.121095612126271100e-04 1.400216749515980112e-06
5.850000000000000000e+02 4.328610359834533100e-02 2.840711070259241454e-04 5.167065461808370173e-04 1.397445756210542023e-06
5.860000000000000000e+02 4.298627103385453674e-02 2.880162324406293408e-04 5.207080514947616231e-04 1.394657809141614501e-06
5.870000000000000000e+02 4.268683595731311703e-02 2.919810363358350792e-04 5.241178741734311758e-04 1.391853255261258116e-06
5.880000000000000000e+02 4.238806680664321952e-02 2.959626075397591522e-04 5.269370786732270042e-04 1.389032452242904848e-06
5.890000000000000000e+02 4.208969094351320411e-02 2.999594192738453302e-04 5.291680719065264141e-04 1.386195768940611942e-06
5.900000000000000000e+02 4.179210848159722186e-02 3.039699673730410093e-04 5.308119030266515671e-04 1.383343585679752813e-06
5.910000000000000000e+02 4.149531372408613028e-02 3.079914359721847581e-04 5.318722879389871806e-04 1.380476294359358109e-06
5.920000000000000000e+02 4.119930084991907382e-02 3.120223787409086595e-04 5.323489163022711258e-04 1.377594298355787312e-06
5.930000000000000000e+02 4.090419643435445202e-02 3.160600458580876244e-04 5.322467940722055589e-04 1.374698012228052328e-06
5.940000000000000000e+02 4.060999312335996508e-02 3.201030471301666530e-04 5.315695508572445497e-04 1.371787861227322944e-06
5.950000000000000000e+02 4.031694674314562077e-02 3.241486969372231160e-04 5.303207785449410043e-04 1.368864280623097504e-06
5.960000000000000000e+02 4.002504721546283617e-02 3.281956594221130895e-04 5.285040313900427533e-04 1.365927714860956550e-06
5.970000000000000000e+02 3.973428448854660761e-02 3.322413112342413339e-04 5.261215187451728477e-04 1.362978616579842388e-06
5.980000000000000000e+02 3.944477886383523924e-02 3.362830659794161501e-04 5.231793389879795322e-04 1.360017445512048113e-06
5.990000000000000000e+02 3.915664898489650686e-02 3.403209709349431979e-04 5.196796223289057437e-04 1.357044667302074418e-06
6.000000000000000000e+02 3.886988245033164147e-02 3.443511915664905997e-04 5.156283622007537277e-04 1.354060752275512307e-06
6.010000000000000000e+02 3.858472501777193003e-02 3.483725260446159664e-04 5.110314805710049809e-04 1.351066174197054783e-06
6.020000000000000000e+02 3.830090478877774818e-02 3.523825017965483120e-04 5.058960829208556569e-04 1.348061409050983699e-06
6.030000000000000000e+02 3.801892197681108060e-02 3.563799517067942481e-04 5.002252183255545505e-04 1.345046933880817209e-06
6.040000000000000000e+02 3.773850376170400506e-02 3.603624457813173264e-04 4.940257028612323647e-04 1.342023225720255297e-06
6.050000000000000000e+02 3.745976286940932293e-02 3.643275875664618579e-04 4.873029958945827877e-04 1.338990760644277564e-06
6.060000000000000000e+02 3.718293746816356271e-02 3.682742824913131968e-04 4.800637595470868212e-04 1.335950012964574160e-06
6.070000000000000000e+02 3.690788322644255465e-02 3.722014518362565163e-04 4.723120443810733204e-04 1.332901454589473056e-06
6.080000000000000000e+02 3.663483588940696228e-02 3.761055114319463311e-04 4.640556343635230297e-04 1.329845554560927484e-06
6.090000000000000000e+02 3.636390248837983313e-02 3.799854383290243915e-04 4.553022161064128608e-04 1.326782778775485495e-06
6.100000000000000000e+02 3.609481296416261475e-02 3.838389722277089368e-04 4.460568753419969792e-04 1.323713589889950818e-06
6.110000000000000000e+02 3.582804967293169024e-02 3.876626357665144559e-04 4.363258834498510833e-04 1.320638447405784822e-06
6.120000000000000000e+02 3.556334216814235893e-02 3.914567309921626213e-04 4.261154336307101378e-04 1.317557807917092776e-06
6.130000000000000000e+02 3.530079546871675578e-02 3.952190777377314929e-04 4.154328818312153383e-04 1.314472125510294651e-06
6.140000000000000000e+02 3.504076034182026372e-02 3.989475261012277686e-04 4.042867274533321759e-04 1.311381852284750747e-06
6.150000000000000000e+02 3.478284367150382556e-02 4.026399561589594548e-04 3.926853623514234824e-04 1.308287438972842322e-06
6.160000000000000000e+02 3.452751690362933917e-02 4.062955057163042134e-04 3.806395281565215006e-04 1.305189335625095253e-06
6.170000000000000000e+02 3.427463319809636449e-02 4.099133261271571032e-04 3.681561575722610831e-04 1.302087992331046790e-06
6.180000000000000000e+02 3.402429144020285151e-02 4.134925822315646147e-04 3.552457559235815067e-04 1.298983859939557292e-06
6.190000000000000000e+02 3.377646742316015027e-02 4.170288038193706629e-04 3.419162624121076114e-04 1.295877390746174288e-06
6.200000000000000000e+02 3.353125826279380189e-02 4.205236422408923161e-04 3.281767276534947064e-04 1.292769039117775864e-06
6.210000000000000000e+02 3.328888044219575210e-02 4.239751055703345302e-04 3.140348787557721241e-04 1.289659262021807437e-06
6.220000000000000000e+02 3.304918610375429805e-02 4.273788215433537590e-04 2.995007535347631944e-04 1.286548519438107904e-06
6.230000000000000000e+02 3.281214912165650310e-02 4.307364800912190893e-04 2.845830613208475790e-04 1.283437274628911555e-06
6.240000000000000000e+02 3.257798284610320672e-02 4.340449657545396192e-04 2.692892037402825419e-04 1.280325994254225826e-06
6.250000000000000000e+02 3.234665911660405263e-02 4.373035920025082103e-04 2.536276810673638855e-04 1.277215148319763752e-06
6.260000000000000000e+02 3.211826885955205296e-02 4.405093061083718386e-04 2.376080743438399687e-04 1.274105209954972000e-06
6.270000000000000000e+02 3.189266472258226598e-02 4.436614691210114935e-04 2.212375003752276037e-04 1.270996655022250525e-06
6.280000000000000000e+02 3.167017416431962967e-02 4.467582755855594259e-04 2.045254624568755260e-04 1.267889961564830021e-06
6.290000000000000000e+02 3.145053157124382687e-02 4.497991249111052436e-04 1.874837266256566511e-04 1.264785609108322324e-06
6.300000000000000000e+02 3.123394423819763482e-02 4.527834272398844804e-04 1.701215604912699800e-04 1.261684077832931409e-06
6.310000000000000000e+02 3.102038269941553156e-02 4.557070920244535609e-04 1.524481128471575232e-04 1.258585847640506957e-06
6.320000000000000000e+02 3.080981782037636382e-02 4.585719166193576299e-04 1.344747483326675481e-04 1.255491397143384797e-06
6.330000000000000000e+02 3.060245341842931024e-02 4.613750264329174663e-04 1.162091968986430181e-04 1.252401202603590157e-06
6.340000000000000000e+02 3.039814295013263182e-02 4.641147448825456274e-04 9.766256634009758174e-05 1.249315736854216167e-06
6.350000000000000000e+02 3.019697287437044311e-02 4.667917301718705410e-04 7.884535927888072933e-05 1.246235468233745669e-06
6.360000000000000000e+02 2.999902860517758563e-02 4.694031781888454791e-04 5.976759712719979009e-05 1.243160859564024643e-06
6.370000000000000000e+02 2.980427969046711353e-02 4.719497672183769815e-04 4.043986051039844833e-05 1.240092367202044826e-06
6.380000000000000000e+02 2.961269611382922121e-02 4.744287342303653548e-04 2.087259289411126425e-05 1.237030440192077282e-06
6.390000000000000000e+02 2.942436241960350723e-02 4.768407760766766321e-04 1.075759606858172429e-06 1.233975519537986187e-06
6.400000000000000000e+02 2.923924838174058946e-02 4.791831691554556977e-04 -1.894048555112563104e-05 1.230928037618508432e-06
6.410000000000000000e+02 2.905743761552349869e-02 4.814566275194004353e-04 -3.916603077080002890e-05 1.227888417755373759e-06
6.420000000000000000e+02 2.887878660458022273e-02 4.836584655274969052e-04 -5.958990175056290075e-05 1.224857073944300435e-06
6.430000000000000000e+02 2.870360448977870085e-02 4.857894132820975435e-04 -8.020117745622088758e-05 1.221834410750126223e-06
6.440000000000000000e+02 2.853152240242617238e-02 4.878479455175244303e-04 -1.009888776042192928e-04 1.218820823363356513e-06
6.450000000000000000e+02 2.836284811730802047e-02 4.898314365791094863e-04 -1.219423898752457138e-04 1.215816697808692398e-06
6.460000000000000000e+02 2.819755056364948304e-02 4.917406442665723338e-04 -1.430512414863018445e-04 1.212822411291618132e-06
6.470000000000000000e+02 2.803548766794357328e-02 4.935740914983956533e-04 -1.643038729987873303e-04 1.209838332665753044e-06
6.480000000000000000e+02 2.787674099020717375e-02 4.953303203887462298e-04 -1.856919838430374831e-04 1.206864822995066054e-06
6.490000000000000000e+02 2.772128034804609634e-02 4.970101048987076537e-04 -2.072020739876183316e-04 1.203902236189444516e-06
6.500000000000000000e+02 2.756929641223936772e-02 4.986120046898593434e-04 -2.288252305411627580e-04 1.200950919683078671e-06
6.510000000000000000e+02 2.742053753091224996e-02 5.001367976543621410e-04 -2.505493605133481540e-04 1.198011215126200212e-06
6.520000000000000000e+02 2.727508376439705118e-02 5.015841568868067285e-04 -2.723636419018432239e-04 1.195083459063596113e-06
6.530000000000000000e+02 2.713301366081537561e-02 5.029537591099444939e-04 -2.942585558909097880e-04 1.192167983569004761e-06
6.540000000000000000e+02 2.699429559615796823e-02 5.042452862607522523e-04 -3.162236368667611756e-04 1.189265116811479877e-06
6.550000000000000000e+02 2.685900679124319373e-02 5.054573398267823373e-04 -3.382485561981944666e-04 1.186375183527744999e-06
6.560000000000000000e+02 2.672689848456880762e-02 5.065917892029462959e-04 -3.603209543970941437e-04 1.183498505380915752e-06
6.570000000000000000e+02 2.659815664124147438e-02 5.076472443628432876e-04 -3.824329499383985996e-04 1.180635401192903451e-06
6.580000000000000000e+02 2.647274955741629743e-02 5.086234108321650935e-04 -4.045713841541305976e-04 1.177786187034439882e-06
6.590000000000000000e+02 2.635064578535528321e-02 5.095189270461693591e-04 -4.267275590927820626e-04 1.174951176171667215e-06
6.600000000000000000e+02 2.623181414825719385e-02 5.103345901679664544e-04 -4.488907510579796638e-04 1.172130678865990894e-06
6.610000000000000000e+02 2.611622375721842776e-02 5.110690570855785150e-04 -4.710503744456319289e-04 1.169325002032235775e-06
6.620000000000000000e+02 2.600395037058352357e-02 5.117220669106846117e-04 -4.931970431575056872e-04 1.166534448765630956e-06
6.630000000000000000e+02 2.589485674931536752e-02 5.122944247320385461e-04 -5.153193720152864999e-04 1.163759317752035552e-06
6.640000000000000000e+02 2.578901868614728518e-02 5.127848144999942129e-04 -5.374071779483581427e-04 1.160999902579169202e-06
6.650000000000000000e+02 2.568640568148550241e-02 5.131940461393584129e-04 -5.594514621379154812e-04 1.158256490972333177e-06
6.660000000000000000e+02 2.558688255376067103e-02 5.135218715739354924e-04 -5.814422910699266729e-04 1.155529363976661272e-06
6.670000000000000000e+02 2.549052528745174989e-02 5.137690954661451549e-04 -6.033688106907605757e-04 1.152818795115094511e-06
6.680000000000000000e+02 2.539740901664598940e-02 5.139344261051412592e-04 -6.252213492281796011e-04 1.150125049547518844e-06
6.690000000000000000e+02 2.530729565965620514e-02 5.140176303365575489e-04 -6.469913998773554843e-04 1.147448383259361997e-06
6.700000000000000000e+02 2.522036532175898904e-02 5.140205558191604605e-04 -6.686684892051110744e-04 1.144789042303621595e-06
6.710000000000000000e+02 2.513648552035335770e-02 5.139429594633536900e-04 -6.902433120133101519e-04 1.142147262122367423e-06
6.720000000000000000e+02 2.505562863001188634e-02 5.137835702006431820e-04 -7.117077144165016595e-04 1.139523266966932543e-06
6.730000000000000000e+02 2.497776743343863015e-02 5.135442198366384778e-04 -7.330505613495850439e-04 1.136917269436160914e-06
6.740000000000000000e+02 2.490287510945287872e-02 5.132246673604194806e-04 -7.542649624872207158e-04 1.134329470144324094e-06
6.750000000000000000e+02 2.483102750502088479e-02 5.128246750449029457e-04 -7.753400270142222529e-04 1.131760057528807711e-06
6.760000000000000000e+02 2.476209565091226292e-02 5.123450280445899672e-04 -7.962670422011723778e-04 1.129209207800758657e-06
6.770000000000000000e+02 2.469605400983070423e-02 5.117865009371126142e-04 -8.170384188978423775e-04 1.126677085038613415e-06
6.780000000000000000e+02 2.463277675069012324e-02 5.111478259614967790e-04 -8.376425879741767125e-04 1.124163841417294579e-06
6.790000000000000000e+02 2.457244297452269161e-02 5.104297703338088552e-04 -8.580711534947231892e-04 1.121669617564277042e-06
6.800000000000000000e+02 2.451492729275904156e-02 5.096330918345858387e-04 -8.783158290325294298e-04 1.119194543027375278e-06
6.810000000000000000e+02 2.446010574784835204e-02 5.087565289418677014e-04 -8.983654216375366614e-04 1.116738736834937476e-06
6.820000000000000000e+02 2.440795597995951485e-02 5.078018403001809990e-04 -9.182128887462571000e-04 1.114302308128242456e-06
6.830000000000000000e+02 2.435855573117627279e-02 5.067677661818771476e-04 -9.378482844734171769e-04 1.111885356843044826e-06
6.840000000000000000e+02 2.431188214141268011e-02 5.056560493940877223e-04 -9.572657752936012407e-04 1.109487974413907017e-06
6.850000000000000000e+02 2.426771387648930106e-02 5.044684118573922616e-04 -9.764576209222783484e-04 1.107110244477714780e-06
6.860000000000000000e+02 2.422612918917551456e-02 5.032045741879288001e-04 -9.954112310955798206e-04 1.104752243549939820e-06
6.870000000000000000e+02 2.418710657988629512e-02 5.018672221876439594e-04 -1.014130960689469405e-03 1.102414041651163597e-06
6.880000000000000000e+02 2.415062470269058528e-02 5.004550716534572749e-04 -1.032609310355124717e-03 1.100095702861947646e-06
6.890000000000000000e+02 2.411666236822169324e-02 4.989707799798734963e-04 -1.050829061360836203e-03 1.097797285787046598e-06
6.900000000000000000e+02 2.408510065865421615e-02 4.974159947303224928e-04 -1.068782994539301933e-03 1.095518843913963152e-06
6.910000000000000000e+02 2.405591956929574796e-02 4.957894160886182648e-04 -1.086473746139530495e-03 1.093260425856038486e-06
6.920000000000000000e+02 2.402909927352094369e-02 4.940926790778558085e-04 -1.103894200135813099e-03 1.091022075469492728e-06
6.930000000000000000e+02 2.400462013768190142e-02 4.923264296071515724e-04 -1.121037332860164203e-03 1.088803831847294557e-06
6.940000000000000000e+02 2.398236597048727242e-02 4.904922741081384555e-04 -1.137886534810856904e-03 1.086605729186684399e-06
6.950000000000000000e+02 2.396241489805533628e-02 4.885898711509466209e-04 -1.154444694941539990e-03 1.084427796541928479e-06
6.960000000000000000e+02 2.394445932760170398e-02 4.866188836672073552e-04 -1.170695436250191812e-03 1.082270057469582477e-06
6.970000000000000000e+02 2.392877085549518709e-02 4.845828164409376462e-04 -1.186641765832316397e-03 1.080132529582652775e-06
6.980000000000000000e+02 2.391504406823525067e-02 4.824803516310991586e-04 -1.202267532971803979e-03 1.078015224031949924e-06
6.990000000000000000e+02 2.390345406741481438e-02 4.803130486501389377e-04 -1.217575857750531013e-03 1.075918144933602579e-06
7.000000000000000000e+02 2.389379359313894419e-02 4.780824496790247644e-04 -1.232560321410744539e-03 1.073841288766123354e-06
7.010000000000000000e+02 2.388604754909853800e-02 4.757891313707343943e-04 -1.247214586270034651e-03 1.071784643760457432e-06
7.020000000000000000e+02 2.388010625292024194e-02 4.734336649722435480e-04 -1.261532382075510657e-03 1.069748189306047300e-06
7.030000000000000000e+02 2.387604879130059143e-02 4.710185046633439060e-04 -1.275516898627643194e-03 1.067731895395253457e-06
7.040000000000000000e+02 2.387385914206938131e-02 4.685432565448072921e-04 -1.289143072655736001e-03 1.065735722128791365e-06
7.050000000000000000e+02 2.387324027253812445e-02 4.660103444213353025e-04 -1.302423641061221287e-03 1.063759619300655653e-06
7.060000000000000000e+02 2.387445967906830918e-02 4.634202944415382404e-04 -1.315343151509017422e-03 1.061803526079350494e-06
7.070000000000000000e+02 2.387722249067483413e-02 4.607754914128194186e-04 -1.327904981702600264e-03 1.059867370797513088e-06
7.080000000000000000e+02 2.388151620303335942e-02 4.580745735766563235e-04 -1.340112478073929910e-03 1.057951070859993012e-06
7.090000000000000000e+02 2.388742125952581646e-02 4.553217570088506378e-04 -1.351941140276927394e-03 1.056054532775193713e-06
7.100000000000000000e+02 2.389473989426265516e-02 4.525165866985165672e-04 -1.363403733115339063e-03 1.054177652309938501e-06
7.110000000000000000e+02 2.390346100759741313e-02 4.496604557200514318e-04 -1.374494445023513242e-03 1.052320314764643181e-06
7.120000000000000000e+02 2.391366559539477576e-02 4.467547404046265510e-04 -1.385198341916412529e-03 1.050482395361562286e-06
7.130000000000000000e+02 2.392506702812644340e-02 4.437998835780925118e-04 -1.395518999665169976e-03 1.048663759734256809e-06
7.140000000000000000e+02 2.393774757389527733e-02 4.407981502274832888e-04 -1.405450817962180339e-03 1.046864264502468469e-06
7.150000000000000000e+02 2.395169738689521127e-02 4.377499551385308479e-04 -1.414997382235287779e-03 1.045083757917137002e-06
7.160000000000000000e+02 2.396672485562341415e-02 4.346557068662435896e-04 -1.424153152395455897e-03 1.043322080552278481e-06
7.170000000000000000e+02 2.398282177075521798e-02 4.315167143898460058e-04 -1.432903589611291559e-03 1.041579066026520800e-06
7.180000000000000000e+02 2.399997994889010999e-02 4.283342704486093580e-04 -1.441252404632479937e-03 1.039854541728420957e-06
7.190000000000000000e+02 2.401810106465469830e-02 4.251105533131113398e-04 -1.449194256856312915e-03 1.038148329525206950e-06
7.200000000000000000e+02 2.403717771495906055e-02 4.218459171996512009e-04 -1.456741852266866134e-03 1.036460246434810967e-06
7.210000000000000000e+02 2.405711284198222555e-02 4.185434005058869260e-04 -1.463880863322025282e-03 1.034790105239148133e-06
7.220000000000000000e+02 2.407789980062233215e-02 4.152033240029390096e-04 -1.470615008194887463e-03 1.033137715023521703e-06
7.230000000000000000e+02 2.409953195461829456e-02 4.118286782459520652e-04 -1.476947968739225278e-03 1.031502881626277699e-06
7.240000000000000000e+02 2.412191376726533637e-02 4.084206408672035938e-04 -1.482874498620589390e-03 1.029885407988417127e-06
7.250000000000000000e+02 2.414503938756210749e-02 4.049803750198154289e-04 -1.488389413265268912e-03 1.028285094394934719e-06
7.260000000000000000e+02 2.416881457491972321e-02 4.015090296388360166e-04 -1.493505274952177785e-03 1.026701738605073546e-06
7.270000000000000000e+02 2.419323464434985915e-02 3.980086217540913969e-04 -1.498208072296937756e-03 1.025135135870702238e-06
7.280000000000000000e+02 2.421829632813581740e-02 3.944793868182116733e-04 -1.502510402339196334e-03 1.023585078849731709e-06
7.290000000000000000e+02 2.424373365184541787e-02 3.909241878311435015e-04 -1.506389662154953603e-03 1.022051357419730629e-06
7.300000000000000000e+02 2.426972092787468491e-02 3.873423567881082732e-04 -1.509867230758939975e-03 1.020533758405321220e-06
7.310000000000000000e+02 2.429616896453925742e-02 3.837367209416067335e-04 -1.512938088365630481e-03 1.019032065234232416e-06
7.320000000000000000e+02 2.432290264666069068e-02 3.801074660862534390e-04 -1.515588572985158457e-03 1.017546057538239774e-06
7.330000000000000000e+02 2.435000912671207024e-02 3.764573775334351417e-04 -1.517831198322547271e-03 1.016075510718519409e-06
7.340000000000000000e+02 2.437740170305184237e-02 3.727857487675284923e-04 -1.519652389237284356e-03 1.014620195495541467e-06
7.350000000000000000e+02 2.440490846765962576e-02 3.690961939608703325e-04 -1.521073231127790257e-03 1.013179877465052271e-06
7.360000000000000000e+02 2.443270369778645715e-02 3.653897057673486238e-04 -1.522080163762448571e-03 1.011754316678347689e-06
7.370000000000000000e+02 2.446053086521192410e-02 3.616664069512957034e-04 -1.522676937054855953e-03 1.010343267269269893e-06
7.380000000000000000e+02 2.448847867669289025e-02 3.579289853000767498e-04 -1.522867261234837595e-03 1.008946477143064841e-06
7.390000000000000000e+02 2.451646432188999206e-02 3.541783915023599596e-04 -1.522646272293670579e-03 1.007563687743897142e-06
7.400000000000000000e+02 2.454440601277501494e-02 3.504164159997985063e-04 -1.522009159296995248e-03 1.006194633912861076e-06
7.410000000000000000e+02 2.457222296128003594e-02 3.466448287013629130e-04 -1.520976630405192296e-03 1.004839043847026554e-06
7.420000000000000000e+02 2.459992001465723804e-02 3.428645325407578726e-04 -1.519543773386540075e-03 1.003496639163606310e-06
7.430000000000000000e+02 2.462750205801314887e-02 3.390772636644461989e-04 -1.517705728980630036e-03 1.002167135072142871e-06
7.440000000000000000e+02 2.465480558316501813e-02 3.352847381011270222e-04 -1.515466110920855002e-03 1.000850240654278890e-06
7.450000000000000000e+02 2.468183684714281637e-02 3.314886519180402298e-04 -1.512828494460677830e-03 9.995456592423751456e-07
7.460000000000000000e+02 2.470851831918140229e-02 3.276898438273226724e-04 -1.509804792248409678e-03 9.982530888917862642e-07
7.470000000000000000e+02 2.473485684371585711e-02 3.238899771790514906e-04 -1.506381730095209545e-03 9.969722229321146275e-07
7.480000000000000000e+02 2.476077588085059608e-02 3.200898627260952796e-04 -1.502571167793809951e-03 9.957027505828720365e-07
7.490000000000000000e+02 2.478628277291353155e-02 3.162911316423765900e-04 -1.498376529883344499e-03 9.944443576187332477e-07
7.500000000000000000e+02 2.481130188482846138e-02 3.124953959173996498e-04 -1.493801203941604603e-03 9.931967270627331248e-07
7.510000000000000000e+02 2.483575833897528826e-02 3.087034221189391566e-04 -1.488840276372143875e-03 9.919595398901165024e-07
7.520000000000000000e+02 2.485957770917614218e-02 3.049167911088919566e-04 -1.483497108641309561e-03 9.907324757224304398e-07
7.530000000000000000e+02 2.488284955982362698e-02 3.011362431813695978e-04 -1.477791392056073154e-03 9.895152134929842217e-07
7.540000000000000000e+02 2.490549817973986002e-02 2.973633289123886773e-04 -1.471709793949311541e-03 9.883074320649229468e-07
7.550000000000000000e+02 2.492744859527635734e-02 2.936003984624512746e-04 -1.465263652486876664e-03 9.871088107866162318e-07
7.560000000000000000e+02 2.494862656669166040e-02 2.898481443626600034e-04 -1.458456028729518666e-03 9.859190299693886050e-07
7.570000000000000000e+02 2.496920260941625294e-02 2.861088770076480685e-04 -1.451289949279314147e-03 9.847377712777583852e-07
7.580000000000000000e+02 2.498902089789532474e-02 2.823824470952641529e-04 -1.443784631656643480e-03 9.835647180224833407e-07
7.590000000000000000e+02 2.500808904204358113e-02 2.786719418972606285e-04 -1.435926723301266450e-03 9.823995553533923987e-07
7.600000000000000000e+02 2.502633385872974833e-02 2.749779938249654991e-04 -1.427727218746207075e-03 9.812419703503120910e-07
7.610000000000000000e+02 2.504376342375980516e-02 2.713020321663253340e-04 -1.419188945049585293e-03 9.800916520142663053e-07
7.620000000000000000e+02 2.506030547106159398e-02 2.676446671680319080e-04 -1.410314695998512264e-03 9.789482911663200103e-07
7.630000000000000000e+02 2.507596859474469850e-02 2.640073021386444749e-04 -1.401115238985776567e-03 9.778115802614725655e-07
7.640000000000000000e+02 2.509060163714061861e-02 2.603905259863940804e-04 -1.391577267398188406e-03 9.766812131316012203e-07
7.650000000000000000e+02 2.510421438627631618e-02 2.567965133558621047e-04 -1.381719468912791194e-03 9.755568846704950894e-07
7.660000000000000000e+02 2.511681661276520330e-02 2.532258263319044208e-04 -1.371536499562496210e-03 9.744382904781593367e-07
