# ell tt ee te bb
1.280000000000000000e+02 1.382300266764249219e+00 4.130531588430910554e-04 -1.525236907021192481e-02 6.081133505272183861e-07
1.290000000000000000e+02 1.374011650331806722e+00 4.087870209015914669e-04 -1.519258448123869502e-02 6.085770519067544448e-07
1.300000000000000000e+02 1.365818255637613499e+00 4.044272812279007309e-04 -1.512734084490475507e-02 6.090515004537485148e-07
1.310000000000000000e+02 1.357713353832029846e+00 3.999796990785267430e-04 -1.505674603913660994e-02 6.095367815488905453e-07
1.320000000000000000e+02 1.349698530624989123e+00 3.954497514803898797e-04 -1.498087860991543195e-02 6.100329904208615653e-07
1.330000000000000000e+02 1.341764741299651620e+00 3.908374100522363595e-04 -1.489984221651028361e-02 6.105402278193904929e-07
1.340000000000000000e+02 1.333911157126526303e+00 3.861530232387582764e-04 -1.481368628156002135e-02 6.110585951954942572e-07
1.350000000000000000e+02 1.326131860564832010e+00 3.813936740565085251e-04 -1.472256239418003217e-02 6.115881896088157645e-07
1.360000000000000000e+02 1.318426237897303732e+00 3.765666825076170992e-04 -1.462649134645659273e-02 6.121290984639830754e-07
1.370000000000000000e+02 1.310788726448780306e+00 3.716740544897072945e-04 -1.452556994862005263e-02 6.126813943001701912e-07
1.380000000000000000e+02 1.303216471067051963e+00 3.667225892655121889e-04 -1.441991687391566690e-02 6.132451297865813982e-07
1.390000000000000000e+02 1.295704339745039846e+00 3.617139412255572354e-04 -1.430962302815575425e-02 6.138203331944923340e-07
1.400000000000000000e+02 1.288254545856104993e+00 3.566520711311747891e-04 -1.419477704260872601e-02 6.144070043816628735e-07
1.410000000000000000e+02 1.280859818309335596e+00 3.515454131422250032e-04 -1.407548865419698883e-02 6.150051114584143892e-07
1.420000000000000000e+02 1.273517853856827253e+00 3.463927669649791022e-04 -1.395181818641464885e-02 6.156145883113466118e-07
1.430000000000000000e+02 1.266228712676884083e+00 3.411998248581081246e-04 -1.382389320365006932e-02 6.162353329680413169e-07
1.440000000000000000e+02 1.258985716336761262e+00 3.359719914246388499e-04 -1.369179204936188214e-02 6.168672068456321866e-07
1.450000000000000000e+02 1.251789137582843603e+00 3.307099885008785308e-04 -1.355556914380910520e-02 6.175100350069748893e-07
1.460000000000000000e+02 1.244630510708131910e+00 3.254210422275452454e-04 -1.341536527406736456e-02 6.181636072380670598e-07
1.470000000000000000e+02 1.237508238991017251e+00 3.201098615899053315e-04 -1.327120862909613071e-02 6.188276800533460736e-07
1.480000000000000000e+02 1.230418675194876021e+00 3.147788007875849383e-04 -1.312321271664145840e-02 6.195019794127679836e-07
1.490000000000000000e+02 1.223358347922371747e+00 3.094321886120332738e-04 -1.297144535166174471e-02 6.201862041390159384e-07
1.500000000000000000e+02 1.216323953082023568e+00 3.040741349401483457e-04 -1.281597279523357877e-02 6.208800298693569615e-07
1.510000000000000000e+02 1.209310312241758778e+00 2.987085413545741380e-04 -1.265690046856561210e-02 6.215831133697214651e-07
1.520000000000000000e+02 1.202320494962200836e+00 2.933391085430995214e-04 -1.249432997233729421e-02 6.222950971429880116e-07
1.530000000000000000e+02 1.195351309793330596e+00 2.879713190035323956e-04 -1.232835857831290037e-02 6.230156140591414297e-07
1.540000000000000000e+02 1.188403592127758257e+00 2.826103714567215893e-04 -1.215911918885263961e-02 6.237442919481364941e-07
1.550000000000000000e+02 1.181476193969480892e+00 2.772573365419442066e-04 -1.198668167630459989e-02 6.244807579442247739e-07
1.560000000000000000e+02 1.174571826448161049e+00 2.719189438547232819e-04 -1.181117112955360968e-02 6.252246424449051013e-07
1.570000000000000000e+02 1.167685527067943374e+00 2.665959336196680710e-04 -1.163267022563315399e-02 6.259755826216769321e-07
1.580000000000000000e+02 1.160820003102001952e+00 2.612964331844705532e-04 -1.145127753405761513e-02 6.267332252737154148e-07
1.590000000000000000e+02 1.153972313430446484e+00 2.560208174678754332e-04 -1.126708811196427094e-02 6.274972290029261092e-07
1.600000000000000000e+02 1.147141464667328137e+00 2.507748672264836537e-04 -1.108021176435470059e-02 6.282672657051015973e-07
1.610000000000000000e+02 1.140322924644179059e+00 2.455622770668897266e-04 -1.089071837575717426e-02 6.290430212201986291e-07
1.620000000000000000e+02 1.133515910413636751e+00 2.403865465797515777e-04 -1.069872865304959293e-02 6.298241952742415096e-07
1.630000000000000000e+02 1.126719671066598760e+00 2.352544814241507693e-04 -1.050428875496195631e-02 6.306105006319718319e-07
1.640000000000000000e+02 1.119930036760267145e+00 2.301656414211438763e-04 -1.030752995465035980e-02 6.314016615833444896e-07
1.650000000000000000e+02 1.113148145495955310e+00 2.251247003548839177e-04 -1.010851011449178868e-02 6.321974118200376780e-07
1.660000000000000000e+02 1.106371710206084380e+00 2.201360891445357281e-04 -9.907335841187922890e-03 6.329974917824056250e-07
1.670000000000000000e+02 1.099600212690534651e+00 2.152040069494744786e-04 -9.704092998979979567e-03 6.338016456108665123e-07
1.680000000000000000e+02 1.092833156774732917e+00 2.103324317416797927e-04 -9.498913617558864611e-03 6.346096177585757910e-07
1.690000000000000000e+02 1.086070067501927694e+00 2.055251303729931848e-04 -9.291875642380055186e-03 6.354211495772714233e-07
1.700000000000000000e+02 1.079310490366292452e+00 2.007840626013071344e-04 -9.083070228638901594e-03 6.362359757708319532e-07
1.710000000000000000e+02 1.072552403686772626e+00 1.961142442513916272e-04 -8.872585050826831132e-03 6.370538210189350979e-07
1.720000000000000000e+02 1.065798583819662415e+00 1.915188635832460427e-04 -8.660520127651671896e-03 6.378743968336342016e-07
1.730000000000000000e+02 1.059045477244407563e+00 1.870009334902998893e-04 -8.446956043527572427e-03 6.386973987977332006e-07
1.740000000000000000e+02 1.052292757342412788e+00 1.825632994070916287e-04 -8.231985648955792573e-03 6.395225042366899925e-07
1.750000000000000000e+02 1.045541628067926165e+00 1.782116776091905515e-04 -8.015728464686355109e-03 6.403493704520949196e-07
1.760000000000000000e+02 1.038790242984150902e+00 1.739469998901638215e-04 -7.798254202141800817e-03 6.411776335648828493e-07
1.770000000000000000e+02 1.032038353258106333e+00 1.697745691048759681e-04 -7.579644936363746054e-03 6.420069079887939890e-07
1.780000000000000000e+02 1.025284387961311383e+00 1.656964955448146897e-04 -7.359994946552566274e-03 6.428367865752477542e-07
1.790000000000000000e+02 1.018529776439205614e+00 1.617147627283541664e-04 -7.139380446248398335e-03 6.436668414257089868e-07
1.800000000000000000e+02 1.011774453748067515e+00 1.578340964741911645e-04 -6.917903313566126609e-03 6.444966253020045882e-07
1.810000000000000000e+02 1.005016941847171719e+00 1.540575624776645215e-04 -6.695661297830644149e-03 6.453256736287000897e-07
1.820000000000000000e+02 9.982586308726162372e-01 1.503880555425720581e-04 -6.472734170401574748e-03 6.461535069855461920e-07
1.830000000000000000e+02 9.914994656705613529e-01 1.468269209136891038e-04 -6.249212366257602888e-03 6.469796340123650229e-07
1.840000000000000000e+02 9.847380230083719876e-01 1.433781497594491402e-04 -6.025196360762776447e-03 6.478035546318605772e-07
1.850000000000000000e+02 9.779756542508181161e-01 1.400455233336984440e-04 -5.800728257394828329e-03 6.486247634733160422e-07
1.860000000000000000e+02 9.712109701215880797e-01 1.368299381185417391e-04 -5.575929040771765606e-03 6.494427533825780525e-07
1.870000000000000000e+02 9.644452960654888996e-01 1.337336727289968597e-04 -5.350861595267245377e-03 6.502570188525371623e-07
1.880000000000000000e+02 9.576785885763039463e-01 1.307605769915861575e-04 -5.125625660818308900e-03 6.510670594342268263e-07
1.890000000000000000e+02 9.509095064005508302e-01 1.279127386259564501e-04 -4.900290871114426974e-03 6.518723827593230411e-07
1.900000000000000000e+02 9.441393368013408782e-01 1.251926311885692288e-04 -4.674949720121312699e-03 6.526725072899126125e-07
1.910000000000000000e+02 9.373680411002088819e-01 1.226022019229896164e-04 -4.449690878748498515e-03 6.534669646235816185e-07
1.920000000000000000e+02 9.305943226138673197e-01 1.201437793743706826e-04 -4.224561556583242110e-03 6.542553013141077535e-07
1.930000000000000000e+02 9.238181845882904586e-01 1.178193047558596858e-04 -3.999644385184377565e-03 6.550370801353816102e-07
1.940000000000000000e+02 9.170420979630882208e-01 1.156309674646525146e-04 -3.775043238689789783e-03 6.558118807940952256e-07
1.950000000000000000e+02 9.102647695279022511e-01 1.135808250438471995e-04 -3.550821047285155404e-03 6.565793000505655068e-07
1.960000000000000000e+02 9.034873756607548767e-01 1.116708087362821054e-04 -3.327074348751285406e-03 6.573389512950771505e-07
1.970000000000000000e+02 8.967110451363237145e-01 1.099029681177392606e-04 -3.103871729658143168e-03 6.580904635909069368e-07
1.980000000000000000e+02 8.899368609658722118e-01 1.082789903427011657e-04 -2.881290717144738452e-03 6.588334802382724343e-07
1.990000000000000000e+02 8.831623440610096853e-01 1.068004517689521841e-04 -2.659393842923697768e-03 6.595676569434364040e-07
2.000000000000000000e+02 8.763909182869993320e-01 1.054688226221223851e-04 -2.438275791842154511e-03 6.602926596347938099e-07
2.010000000000000000e+02 8.696212736661829146e-01 1.042858163269968531e-04 -2.217981310988080285e-03 6.610081620657901780e-07
2.020000000000000000e+02 8.628532661489719535e-01 1.032526924195104479e-04 -1.998609943223986045e-03 6.617138432692327887e-07
2.030000000000000000e+02 8.560844119088873994e-01 1.023708371757406209e-04 -1.780200258882850715e-03 6.624093849680511409e-07
2.040000000000000000e+02 8.493167654563974489e-01 1.016414262700618762e-04 -1.562833578592618929e-03 6.630944690570290366e-07
2.050000000000000000e+02 8.425467758272159324e-01 1.010656567883666356e-04 -1.346576733929559424e-03 6.637687752368011072e-07
2.060000000000000000e+02 8.357765019764855641e-01 1.006444172701471940e-04 -1.131482728880539969e-03 6.644319788892794597e-07
2.070000000000000000e+02 8.290046726106998776e-01 1.003788439910463016e-04 -9.176032975286328242e-04 6.650837492949897235e-07
2.080000000000000000e+02 8.222311392442178679e-01 1.002697718700152219e-04 -7.050200760012954220e-04 6.657237482284550546e-07
2.090000000000000000e+02 8.154610770575799750e-01 1.003178546398380883e-04 -4.938016812116706065e-04 6.663516289943560749e-07
2.100000000000000000e+02 8.086931458987518528e-01 1.005239943921346741e-04 -2.840169309990629980e-04 6.669670359811321203e-07
2.110000000000000000e+02 8.019291859776270792e-01 1.008889122057135405e-04 -7.573042154002479162e-05 6.675696046247370194e-07
2.120000000000000000e+02 7.951720019233780024e-01 1.014129495234843863e-04 1.309942041719486076e-04 6.681589619489656450e-07
2.130000000000000000e+02 7.884222450395579340e-01 1.020968023432309370e-04 3.360973120023177984e-04 6.687347275345650619e-07
2.140000000000000000e+02 7.816815554784434239e-01 1.029409973693317499e-04 5.395210890117983120e-04 6.692965149377328630e-07
2.150000000000000000e+02 7.749505060644364951e-01 1.039449950268372036e-04 7.412064696697246661e-04 6.698439334955572026e-07
2.160000000000000000e+02 7.682276549463192827e-01 1.051103252657765134e-04 9.410960063116973568e-04 6.703765904520181428e-07
2.170000000000000000e+02 7.615135842323663695e-01 1.064363490028556091e-04 1.139131846518401424e-03 6.708940933340018914e-07
2.180000000000000000e+02 7.548088528472027825e-01 1.079224095417753308e-04 1.335273372760727986e-03 6.713960524942247878e-07
2.190000000000000000e+02 7.481130285215826792e-01 1.095697711213761925e-04 1.529458662174689029e-03 6.718820837286303316e-07
2.200000000000000000e+02 7.414256922943662786e-01 1.113776923998901369e-04 1.721649625765172111e-03 6.723518108970929219e-07
2.210000000000000000e+02 7.347483406450135979e-01 1.133454189340966348e-04 1.911781491252117745e-03 6.728048684281276343e-07
2.220000000000000000e+02 7.280795857437530882e-01 1.154740696555466294e-04 2.099830010134537753e-03 6.732409036600794403e-07
2.230000000000000000e+02 7.214208897689725619e-01 1.177618816963973698e-04 2.285725581063931082e-03 6.736595789221804559e-07
2.240000000000000000e+02 7.147736605311788560e-01 1.202089683642931832e-04 2.469438621004642256e-03 6.740605732942022327e-07
2.250000000000000000e+02 7.081383353822902071e-01 1.228135653491870254e-04 2.650904392266722944e-03 6.744435839960479300e-07
2.260000000000000000e+02 7.015144233810350904e-01 1.255766623203179394e-04 2.830097345401161833e-03 6.748083273633148889e-07
2.270000000000000000e+02 6.949032638463320533e-01 1.284973753304541756e-04 3.006966278003498066e-03 6.751545393880074313e-07
2.280000000000000000e+02 6.883053023695535622e-01 1.315739266947728206e-04 3.181471158504887986e-03 6.754819758194758703e-07
2.290000000000000000e+02 6.817218642699159892e-01 1.348063381868287302e-04 3.353573861402003430e-03 6.757904118183741172e-07
2.300000000000000000e+02 6.751524686274307241e-01 1.381937168969622006e-04 3.523238120777726946e-03 6.760796412076972674e-07
